estimated_pickup_latitude,estimated_pickup_longitude,estimated_dropoff_latitude,estimated_dropoff_longitude,pickup_hex8,dropoff_hex8,pickup_centroid_lat,pickup_centroid_lon,dropoff_centroid_lat,dropoff_centroid_lon
27.65261207,85.33265222,27.7170894,85.3469487,883c02d6abfffff,883c0299c5fffff,27.649022871020225,85.33043122419544,27.719745432096964,85.3433493912191
27.70398231,85.32722376,27.713805,85.324187,883c02993bfffff,883c029917fffff,27.7053607030419,85.32372306870651,27.712485490985888,85.32880168080847
27.72117942,85.36165356,27.7301949,85.3666824,883c029989fffff,883c0299d5fffff,27.720014883849174,85.3622884159808,27.727138168844835,85.36736948533381
27.74722993,85.36339838,27.70445555,85.38262268,883c029833fffff,883c0299b9fffff,27.748236590323874,85.36367186761584,27.706167022745174,85.38053699684933
27.66984625,85.37684698,27.7186619,85.3105424,883c028b45fffff,883c02991dfffff,27.670804790200222,85.3740710591369,27.719336479115064,85.3149450231767
27.6855526,85.31650163,27.66891,85.30626,883c02d6cbfffff,883c02d6c5fffff,27.68411959680917,85.31795572702677,27.66986557300655,85.30780119624968
27.74047221,85.35915826,27.7206893,85.3618807,883c029837fffff,883c029989fffff,27.741114594613958,85.35859061987505,27.720014883849174,85.3622884159808
27.73733286,85.34081782,27.6788,85.3306,883c029823fffff,883c02d6d5fffff,27.740843488976772,85.33965057911571,27.677264079468575,85.33181079933055
27.73724559,85.38462137,27.695693,85.3373806,883c0299d3fffff,883c0299e5fffff,27.734394396217645,85.38192239659173,27.69850700343191,85.33757955048199
27.6907543,85.33459246,27.691856,85.320998,883c02d6d9fffff,883c029937fffff,27.69138145669879,85.33250069691798,27.691245818737382,85.32303362137814
27.68040594,85.34064381,27.61426558,85.32243363,883c02d6d7fffff,883c02d417fffff,27.677398741475496,85.3412779074288,27.61364246873558,85.32397499989601
27.74239785,85.3320794,27.708,85.3374,883c029821fffff,883c0299edfffff,27.740706980445783,85.33018139248988,27.705496680961797,85.3331906678673
27.74173632,85.37894531,27.65684751,85.34131149,883c0299dbfffff,883c02d6b9fffff,27.74138315089071,85.3775328808541,27.65628496899672,85.34497578309359
27.69744598,83.45847778,27.70112489,83.46630011,883c33182dfffff,883c331829fffff,27.697054994693328,83.4625932415568,27.704198292075787,83.46745465805758
27.74010627,85.36944207,27.6900109,85.3469454,883c0299d9fffff,883c0299adfffff,27.74124919148188,85.36806147307148,27.691650824231765,85.35143651597036
27.67270088,85.34742737,27.66257477,85.34958649,883c02d69dfffff,883c02d695fffff,27.67040608346881,85.34566635592704,27.663412558764474,85.35005469985686
27.67852349,85.30304801,27.6887,85.3342,883c02d6cdfffff,883c02d6d9fffff,27.676856279016235,85.3034128136525,27.69138145669879,85.33250069691798
27.6705292,84.43897605,27.66693449,84.42274231,883c0659a7fffff,883c1596d3fffff,27.668728869940857,84.44006399120165,27.66833822111379,84.42124024507291
27.70503847,85.32262377,27.69393,85.28399,883c02993bfffff,883c02992dfffff,27.7053607030419,85.32372306870651,27.69069690837396,85.28517089004312
27.72799234,85.34693406,27.73512297,85.34944754,883c0299c1fffff,883c0299cbfffff,27.726869015164027,85.34842938164864,27.73399206944854,85.35350979120997
27.67443882,85.341186,27.7065,85.321,883c02d6d7fffff,883c02993bfffff,27.677398741475496,85.3412779074288,27.7053607030419,85.32372306870651
27.72035326,85.36102207,27.7282,85.3459,883c029989fffff,883c0299c1fffff,27.720014883849174,85.3622884159808,27.726869015164027,85.34842938164864
27.67797539,85.3473695,27.6990779,85.3561354,883c02d699fffff,883c0299a9fffff,27.67753276754541,85.35074557118331,27.69877607418448,85.35651644874856
27.6983137,85.29776808,27.6949625,85.3071155,883c02992bfffff,883c02993dfffff,27.697961227449913,85.29971242878241,27.698098625456993,85.3091783736834
27.7164,85.19798,27.70887,85.19836,883c066c13fffff,883c066c17fffff,27.717643423917796,85.20137781868917,27.710517104973427,85.19630636906636
27.70139747,85.2724087,27.69048585,85.25340713,883c029965fffff,883c066cb7fffff,27.697545219054874,85.27131794271976,27.690278552503433,85.25677970399322
27.71204158,85.30588543,27.71368605,85.34506345,883c029903fffff,883c0299ebfffff,27.712211922592566,85.30986707223944,27.712756513624086,85.34773851503705
27.68646643,85.32955695,27.66112883,85.33458542,883c02d6ddfffff,883c02d681fffff,27.68425538265699,85.32742226253353,27.663144550499233,85.33112097509354
27.71699502,85.34863818,27.7206893,85.3618807,883c0299ebfffff,883c029989fffff,27.712756513624086,85.34773851503705,27.720014883849174,85.3622884159808
27.72030791,85.30340038,27.713694,85.312611,883c02990bfffff,883c029903fffff,27.71919888850377,85.3054780141283,27.712211922592566,85.30986707223944
27.71462095,85.31130744,27.7187857,85.31772391,883c029903fffff,883c02991dfffff,27.712211922592566,85.30986707223944,27.719336479115064,85.3149450231767
27.7423249,85.3077533,27.7121772,85.317142,883c02995bfffff,883c029915fffff,27.740432052555537,85.31124468908719,27.71234902494898,85.31933409808254
27.73409321,85.30227026,27.73586984,85.28059099,883c029951fffff,883c029949fffff,27.733308783531232,85.3061665607108,27.73289117245023,85.27776731009156
27.6616782,85.31725299,27.6946599,85.3106537,883c02d68dfffff,883c02993dfffff,27.663009592988676,85.32165494663037,27.698098625456993,85.3091783736834
27.7310414,85.3508492,27.7199,85.3458,883c0299cbfffff,883c0299c5fffff,27.73399206944854,85.35350979120997,27.719745432096964,85.3433493912191
27.67581534,85.31428915,27.6995368,85.3310142,883c02d6c1fffff,883c029933fffff,27.6769928481198,85.31287825197468,27.69837151356729,85.32811193500095
27.70215517,85.32714501,27.70616318,85.33996861,883c029933fffff,883c0299e1fffff,27.69837151356729,85.32811193500095,27.70563202251931,85.34265882319767
27.69921002,85.34299009,27.6902,85.3359,883c0299e7fffff,883c02d6d9fffff,27.698641857010642,85.34704772188725,27.69138145669879,85.33250069691798
27.67924973,85.3341338,27.71894764,85.31823489,883c02d6d5fffff,883c02991dfffff,27.677264079468575,85.33181079933055,27.719336479115064,85.3149450231767
27.72544503,85.35377126,27.75001,85.29357,883c0299c3fffff,883c029b3bfffff,27.727003910538492,85.35789915597496,27.75426072777115,85.29299808609355
27.72252288,85.30756518,27.70775229,85.30529972,883c02990bfffff,883c029907fffff,27.71919888850377,85.3054780141283,27.705086838591857,85.3047895407654
27.75949131,85.35262328,27.75289,85.31815,883c029815fffff,883c029863fffff,27.76220878330793,85.35489234221706,27.75467700505501,85.32140220441876
27.6950174,85.3415139,27.6871,85.3393,883c02d6dbfffff,883c02d6d1fffff,27.69151645856993,85.34196832860472,27.68439053261019,85.33688935440983
27.68597708,85.34456963,27.70551541,85.34017958,883c02d6d3fffff,883c0299e1fffff,27.684525046549748,85.34635700218776,27.70563202251931,85.34265882319767
27.674558,85.3613989,27.70422075,85.28183659,883c02d69bfffff,883c029963fffff,27.677666157559482,85.360213790126,27.704810430124294,85.28585824311588
27.66209303,85.30279629,27.6514065,85.31784658,883c02d6e9fffff,883c02d6a9fffff,27.662737771806825,85.30272455987955,27.64888825400186,85.320965719188
27.7185053,85.3554997,27.7236112,85.3634825,883c0299c7fffff,883c029989fffff,27.719880476409386,85.35281862597215,27.720014883849174,85.3622884159808
27.65075029,85.29932778,27.66939877,85.30106787,883c02d6e5fffff,883c02d613fffff,27.64861711462159,85.3020363792803,27.669728856633096,85.29833629836641
27.6800285,85.2923114,27.6847691,85.3346622,883c02d61bfffff,883c02d6d1fffff,27.676719074452276,85.29394793285744,27.68439053261019,85.33688935440983
27.71962498,85.34650516,27.7194383,85.3095661,883c0299c5fffff,883c02990bfffff,27.719745432096964,85.3433493912191,27.71919888850377,85.3054780141283
27.70683,85.20112,27.712557,85.1876962,883c066cedfffff,883c066c15fffff,27.703535135501795,85.20069510373168,27.71037174137113,85.1868466252006
27.68518505,85.33486001,27.72506634,85.33997566,883c02d6d1fffff,883c0299cdfffff,27.68439053261019,85.33688935440983,27.726733482840448,85.33896016282341
27.72332453,85.35063323,27.6885,85.3328,883c0299c7fffff,883c02d6d9fffff,27.719880476409386,85.35281862597215,27.69138145669879,85.33250069691798
27.73120097,85.31907152,27.7176,85.3127,883c029953fffff,883c02991dfffff,27.73344671428855,85.3156340934448,27.719336479115064,85.3149450231767
27.69542347,85.29330421,27.7163744,85.29614836,883c029929fffff,883c029909fffff,27.697823193634136,85.29024704167664,27.719060661616236,85.29601156267574
27.71669584,85.34492265,27.7096,85.3266,883c0299c5fffff,883c029917fffff,27.719745432096964,85.3433493912191,27.712485490985888,85.32880168080847
27.66648907,85.33239808,27.6868212,85.3389497,883c02d681fffff,883c02d6d1fffff,27.663144550499233,85.33112097509354,27.68439053261019,85.33688935440983
27.66563358,85.33435609,27.7129999,85.3599045,883c02d681fffff,883c02998dfffff,27.663144550499233,85.33112097509354,27.712891069987123,85.3572077656033
27.67627197,85.31317546,27.64558178,85.31599665,883c02d6c1fffff,883c02d6adfffff,27.6769928481198,85.31287825197468,27.641759317026622,85.31588871996601
27.7353545,85.331606,27.7439622,85.3176147,883c029827fffff,883c029867fffff,27.73372066568112,85.33457082989773,27.74755479317561,85.31632323699912
27.70930038,85.31665619,27.7308502,85.3397553,883c029915fffff,883c0299cdfffff,27.71234902494898,85.31933409808254,27.726733482840448,85.33896016282341
27.71879691,85.35171803,27.737535,85.310746,883c0299c7fffff,883c02995bfffff,27.719880476409386,85.35281862597215,27.740432052555537,85.31124468908719
27.70557633,85.34747209,27.69352174,85.31159386,883c0299e3fffff,883c029935fffff,27.705766727595346,85.35212753422945,27.691109544804885,85.31356710245312
27.685677,85.34069683,27.660664,85.339569,883c02d6d1fffff,883c02d683fffff,27.68439053261019,85.33688935440983,27.663278872464137,85.34058755965833
27.71040308,85.31093203,27.73742,85.33404,883c029903fffff,883c029827fffff,27.712211922592566,85.30986707223944,27.73372066568112,85.33457082989773
27.7226006,85.34918939,27.7038,85.3246,883c0299c7fffff,883c02993bfffff,27.719880476409386,85.35281862597215,27.7053607030419,85.32372306870651
27.7069972,85.3069309,27.696956,85.272567,883c029907fffff,883c029965fffff,27.705086838591857,85.3047895407654,27.697545219054874,85.27131794271976
27.71821793,85.33082537,27.6975727,85.342226,883c029913fffff,883c0299e5fffff,27.719609751030987,85.33388071219007,27.69850700343191,85.33757955048199
27.69507354,85.30655439,27.67306785,85.34187668,883c02993dfffff,883c02d69dfffff,27.698098625456993,85.3091783736834,27.67040608346881,85.34566635592704
27.66895515,85.33131078,27.6869065,85.34313538,883c02d689fffff,883c02d6d3fffff,27.670137099482293,85.32673266339475,27.684525046549748,85.34635700218776
27.7040096,85.3322598,27.66870585,85.31999608,883c0299edfffff,883c02d6c7fffff,27.705496680961797,85.3331906678673,27.670001653996025,85.31726665141497
27.67726247,85.31680569,27.6560202,85.3158545,883c02d6c1fffff,883c02d6e3fffff,27.6769928481198,85.31287825197468,27.65588156032515,85.31657764906521
27.68713234,85.34179553,27.7313342,85.3494489,883c02d6dbfffff,883c0299cbfffff,27.69151645856993,85.34196832860472,27.73399206944854,85.35350979120997
27.71539969,85.3132172,27.752895,85.325462,883c02991dfffff,883c029863fffff,27.719336479115064,85.3149450231767,27.75467700505501,85.32140220441876
27.70241639,85.31124543,27.67380994,85.31576771,883c029939fffff,883c02d6c7fffff,27.70522408887881,85.31425602618332,27.670001653996025,85.31726665141497
27.6959431,85.30876676,27.7068,85.3447,883c02993dfffff,883c0299e1fffff,27.698098625456993,85.3091783736834,27.70563202251931,85.34265882319767
27.68259926,85.31923447,27.6960956,85.3372049,883c02d6cbfffff,883c0299e5fffff,27.68411959680917,85.31795572702677,27.69850700343191,85.33757955048199
27.6773333,85.3170482,27.68295329,85.33751339,883c02d6c1fffff,883c02d6d1fffff,27.6769928481198,85.31287825197468,27.68439053261019,85.33688935440983
27.716354,85.3353018,27.68830868,85.33133453,883c029913fffff,883c02d6d9fffff,27.719609751030987,85.33388071219007,27.69138145669879,85.33250069691798
27.69005278,85.34790594,27.675977,85.3209561,883c0299adfffff,883c02d6c3fffff,27.691650824231765,85.35143651597036,27.67712878164365,85.32234424735658
27.69194803,85.31923246,27.77307319,85.35511807,883c029937fffff,883c029819fffff,27.691245818737382,85.32303362137814,27.77631390168459,85.35558372800939
27.69717937,85.32920646,27.74404797,85.32868159,883c029933fffff,883c029821fffff,27.69837151356729,85.32811193500095,27.740706980445783,85.33018139248988
27.71396698,85.3139485,27.66557716,85.33459514,883c029903fffff,883c02d681fffff,27.712211922592566,85.30986707223944,27.663144550499233,85.33112097509354
27.70352,85.31098323,27.673512,85.320418,883c029939fffff,883c02d6c3fffff,27.70522408887881,85.31425602618332,27.67712878164365,85.32234424735658
27.7150447,85.31272542,27.62329502,85.35896637,883c029903fffff,883c02d489fffff,27.712211922592566,85.30986707223944,27.62117106311822,85.35744865148475
23.77292832,90.4159313,23.75384227,90.36847081,883cf10c93fffff,883cf10ca9fffff,23.774660976459952,90.41397966107493,23.753725055313378,90.36952473783344
23.807235,90.425262,23.7935807,90.40577137,883cf13b3dfffff,883cf13b25fffff,23.803990738577482,90.42545346902835,23.78975453851014,90.40537278031883
23.76053561,90.36038395,23.82441125,90.42789354,883cf10ce1fffff,883cf13b1dfffff,23.76155438552596,90.35566136491687,23.82605481057853,90.43166958137904
23.79079835,90.40416934,23.814536,90.443601,883cf13b25fffff,883cf13b17fffff,23.78975453851014,90.40537278031883,23.818223523141288,90.4455374080548
23.798647,90.41262,23.73177163,90.4060442,883cf13b21fffff,883cf17643fffff,23.797015608806994,90.41063144219831,23.73051022896751,90.40155402423905
23.80568581,90.35261896,23.83812725,90.37118317,883cf10eabfffff,883cf10e99fffff,23.806257433102992,90.3489571858381,23.83530007634864,90.36998566487178
23.79022097,90.40548999,23.7584313,90.3902481,883cf13b25fffff,883cf10cb9fffff,23.78975453851014,90.40537278031883,23.76042092782806,90.39390227519722
23.74083911,90.38988322,23.74833348,90.43197546,883cf17649fffff,883cf1392dfffff,23.73834491222074,90.3876911389497,23.744465281698748,90.43119150118909
23.8701528,90.3983151,23.81332,90.4103,883cf10583fffff,883cf13b05fffff,23.871591946988044,90.39627913509784,23.811821256108267,90.41158668263425
23.7873919,90.4163525,23.747707,90.375079,883cf13b27fffff,883cf10ca1fffff,23.789469496941923,90.41493500769805,23.74617747845789,90.37382814567574
23.73905902,90.38621396,23.73162651,90.425747,883cf17649fffff,883cf17619fffff,23.73834491222074,90.3876911389497,23.729650818507185,90.43023543327534
23.78672754,90.41700505,23.7326021,90.39563706,883cf13b27fffff,883cf17641fffff,23.789469496941923,90.41493500769805,23.730795504536186,90.39199411325372
23.82770067,90.36402237,23.77259961,90.42530076,883cf10e9dfffff,883cf13945fffff,23.828040176655854,90.3647280201902,23.774375128911405,90.42354165830746
23.776626,90.402656,23.73853547,90.38542667,883cf10c91fffff,883cf17649fffff,23.774946225704827,90.40441794294416,23.73834491222074,90.3876911389497
23.81189064,90.42228354,23.74400395,90.42401618,883cf13b07fffff,883cf1765bfffff,23.811536226315752,90.42114981356382,23.744752141889105,90.42163024362975
23.7727706,90.4128323,23.809338,90.420529,883cf10c93fffff,883cf13b07fffff,23.774660976459952,90.41397966107493,23.811536226315752,90.42114981356382
23.88972453,90.38552094,23.77691248,90.4116356,883cf105d5fffff,883cf10c93fffff,23.88667011365449,90.38766901227378,23.774660976459952,90.41397966107493
23.745647,90.394885,23.73850079,90.40753985,883cf10cb5fffff,883cf1765dfffff,23.745609136563264,90.39294814480823,23.737774569388762,90.40681146990367
23.79124503,90.4020172,23.83217563,90.43037217,883cf13b25fffff,883cf13b57fffff,23.78975453851014,90.40537278031883,23.833598957724824,90.42736567591133
23.78490486,90.41539706,23.72859347,90.41744549,883cf13b27fffff,883cf17657fffff,23.789469496941923,90.41493500769805,23.72993788598881,90.42067468476998
23.8322653,90.3739407,23.79231866,90.40539358,883cf10e91fffff,883cf13b25fffff,23.82775835102667,90.37429025888132,23.78975453851014,90.40537278031883
23.77009415,90.37191778,23.79625994,90.35923697,883cf10c8dfffff,883cf10eb5fffff,23.76853540374634,90.3704776445445,23.7984328135671,90.36282253439917
23.79024091,90.42314496,23.815495,90.427799,883cf13949fffff,883cf13b03fffff,23.789183856737147,90.42449751415508,23.81879577278778,90.42640952294214
23.804086,90.415746,23.764194,90.358513,883cf13b2bfffff,883cf10ce1fffff,23.804276171532198,90.4158904532979,23.76155438552596,90.35566136491687
23.810446,90.421382,23.77305,90.41598,883cf13b07fffff,883cf10c93fffff,23.811536226315752,90.42114981356382,23.774660976459952,90.41397966107493
23.76969191,90.4100256,23.70234279,90.42377092,883cf10c97fffff,883cf17631fffff,23.767398775847976,90.40872125819085,23.7000163753168,90.42832359447829
23.7383373,90.3957558,23.71351322,90.40137615,883cf1764bfffff,883cf1760dfffff,23.738060039513314,90.3972511644559,23.71569454944354,90.40059958242753
23.7939,90.40446,23.74405309,90.37275307,883cf13b25fffff,883cf10ca1fffff,23.78975453851014,90.40537278031883,23.74617747845789,90.37382814567574
23.83261236,90.4174285,23.72600536,90.39816274,883cf13b55fffff,883cf17647fffff,23.833883976460818,90.41780164148742,23.72324538351322,90.39629692775954
23.76456991,90.41803202,23.78192201,90.41392956,883cf13969fffff,883cf10c9bfffff,23.767113123665496,90.41828286133763,23.782208114838497,90.40967630072213
23.79353331,90.41514192,23.717411,90.395561,883cf13b27fffff,883cf1766bfffff,23.789469496941923,90.41493500769805,23.715980033396846,90.39104018051889
23.77248,90.410697,23.78309,90.42542,883cf10c93fffff,883cf13941fffff,23.774660976459952,90.41397966107493,23.781636627099605,90.42880080426934
23.7967066,90.43242641,23.7429559,90.3690979,883cf13b35fffff,883cf10ca5fffff,23.796444535661955,90.42975696424344,23.738912865528654,90.368571929842
23.77428332,90.40360808,23.739309,90.396407,883cf10c91fffff,883cf1764bfffff,23.774946225704827,90.40441794294416,23.738060039513314,90.3972511644559
23.78069059,90.40789325,23.81961,90.440267,883cf10c9bfffff,883cf13b15fffff,23.782208114838497,90.40967630072213,23.818509947651417,90.43597332650423
23.789273,90.40743493,23.77852056,90.37945686,883cf13b25fffff,883cf10c89fffff,23.78975453851014,90.40537278031883,23.775798383977737,90.37573446836544
23.79054249,90.42462185,23.7964293,90.4085006,883cf13949fffff,883cf13b21fffff,23.789183856737147,90.42449751415508,23.797015608806994,90.41063144219831
23.79405637,90.40362652,23.770678,90.41111754,883cf13b2dfffff,883cf10c97fffff,23.797300247184094,90.40106909990473,23.767398775847976,90.40872125819085
23.82674784,90.36343397,23.775747,90.414702,883cf10e9dfffff,883cf10c93fffff,23.828040176655854,90.3647280201902,23.774660976459952,90.41397966107493
27.67351084,85.34260858,27.6821196,85.3309299,883c02d6d7fffff,883c02d6ddfffff,27.677398741475496,85.3412779074288,27.68425538265699,85.32742226253353
27.69893502,85.30655768,27.74138315,85.39628696,883c02993dfffff,883c0298a1fffff,27.698098625456993,85.3091783736834,27.74164915685575,85.39647735830182
27.67383666,85.34578417,27.68233453,85.35493599,883c02d69dfffff,883c0299a5fffff,27.67040608346881,85.34566635592704,27.684658924356665,85.35582520539919
27.69967359,85.31199519,27.717936,85.3189386,883c02993dfffff,883c02991dfffff,27.698098625456993,85.3091783736834,27.719336479115064,85.3149450231767
27.68900179,85.32733133,27.67938304,85.34471411,883c029937fffff,883c02d6d7fffff,27.691245818737382,85.32303362137814,27.677398741475496,85.3412779074288
27.7233125,85.3798501,27.73783471,85.38490407,883c02999dfffff,883c0298adfffff,27.720281787635304,85.38122965989034,27.74151647272157,85.38700484275394
27.73346943,85.30934315,27.6619,85.3173,883c029951fffff,883c02d68dfffff,27.733308783531232,85.3061665607108,27.663009592988676,85.32165494663037
27.65350331,85.35664391,27.65987063,85.33912189,883c02d6bbfffff,883c02d683fffff,27.656418167536952,85.35444293917048,27.663278872464137,85.34058755965833
27.71551735,85.33109859,27.68288,85.34204,883c029917fffff,883c02d6d3fffff,27.712485490985888,85.32880168080847,27.684525046549748,85.34635700218776
27.73346824,85.29239763,27.70069386,85.32365005,883c02995dfffff,883c029933fffff,27.73317021622594,85.29669958559558,27.69837151356729,85.32811193500095
27.69736346,85.33210605,27.70437881,85.28210503,883c029933fffff,883c029963fffff,27.69837151356729,85.32811193500095,27.704810430124294,85.28585824311588
27.75286959,85.35136968,27.69842565,85.29671424,883c029839fffff,883c02992bfffff,27.75508754812648,85.34981133530337,27.697961227449913,85.29971242878241
27.70633861,85.38297281,27.70961768,85.29990781,883c0299b9fffff,883c029901fffff,27.706167022745174,85.38053699684933,27.71207418403604,85.30040060374691
27.69137269,85.31659484,27.69486978,85.28691223,883c029935fffff,883c029929fffff,27.691109544804885,85.31356710245312,27.697823193634136,85.29024704167664
27.7431666,85.3071086,27.7170604,85.3101629,883c029865fffff,883c02991dfffff,27.747416522450653,85.30685518052441,27.719336479115064,85.3149450231767
27.7269233,85.31810191,27.7245,85.3309,883c029919fffff,883c02991bfffff,27.726460507822555,85.32002339354942,27.72659731368687,85.3294914999676
27.69130174,85.31697135,27.6953154,85.2811468,883c029935fffff,883c029967fffff,27.691109544804885,85.31356710245312,27.69768452412922,85.28078221283337
27.69247171,85.31958316,27.6897867,85.2798031,883c029937fffff,883c02d65bfffff,27.691245818737382,85.32303362137814,27.690558091750813,85.27570660225263
27.69271841,85.3324762,27.69527495,85.39906113,883c02d6d9fffff,883c028b59fffff,27.69138145669879,85.33250069691798,27.692313105243045,85.39878577158706
27.7053083,85.3121133,27.69174,85.298629,883c029939fffff,883c029921fffff,27.70522408887881,85.31425602618332,27.690835089503725,85.29463573631817
27.7131174,85.3451956,27.6870178,85.3607775,883c0299ebfffff,883c0299a7fffff,27.712756513624086,85.34773851503705,27.684792165912125,85.36529396357582
27.71356289,85.31893402,27.74335,85.3537,883c029915fffff,883c029835fffff,27.71234902494898,85.31933409808254,27.740979360405884,85.34912032173358
27.69476532,85.32210208,27.71356,85.31028,883c029937fffff,883c029903fffff,27.691245818737382,85.32303362137814,27.712211922592566,85.30986707223944
27.72068929,85.36188059,27.6786071,85.3432138,883c029989fffff,883c02d6d7fffff,27.720014883849174,85.3622884159808,27.677398741475496,85.3412779074288
27.73788364,85.31009252,27.73311,85.31872,883c02995bfffff,883c029953fffff,27.740432052555537,85.31124468908719,27.73344671428855,85.3156340934448
27.72013488,85.30333132,27.6985,85.3004,883c02990bfffff,883c02992bfffff,27.71919888850377,85.3054780141283,27.697961227449913,85.29971242878241
27.71130334,85.31840064,27.7039,85.3326,883c029915fffff,883c0299edfffff,27.71234902494898,85.31933409808254,27.705496680961797,85.3331906678673
27.67402016,85.35559785,27.6521264,85.35974335,883c02d691fffff,883c02d6b3fffff,27.670539621731173,85.35513403554366,27.649422909960908,85.3588310738202
27.68869722,85.27882967,27.68267035,85.31637456,883c02d65bfffff,883c02d6cbfffff,27.690558091750813,85.27570660225263,27.68411959680917,85.31795572702677
27.71002938,85.31483732,27.6702535,85.3126361,883c029915fffff,883c02d6c7fffff,27.71234902494898,85.31933409808254,27.670001653996025,85.31726665141497
27.71426409,85.37654456,27.71473338,85.36167914,883c029983fffff,883c02998dfffff,27.71315827220626,85.37614793129752,27.712891069987123,85.3572077656033
27.7431489,85.3153459,27.7351844,85.3145901,883c02995bfffff,883c029953fffff,27.740432052555537,85.31124468908719,27.73344671428855,85.3156340934448
27.7103921,85.31744812,27.6919101,85.3306919,883c029915fffff,883c02d6d9fffff,27.71234902494898,85.31933409808254,27.69138145669879,85.33250069691798
27.7487731,85.3248433,27.7867444,85.3651495,883c029829fffff,883c029aa1fffff,27.747692426961375,85.32579185064762,27.790552958992755,85.36574759689684
27.70067694,84.42635357,27.67837158,84.42276833,883c0659c7fffff,883c0659e7fffff,27.70363817240588,84.4275455465852,27.682420462367794,84.4218797695043
27.73539453,85.3178871,27.705316,85.374344,883c029953fffff,883c029987fffff,27.73344671428855,85.3156340934448,27.706034227827082,85.37106662152387
27.76259324,85.34111485,27.677333,85.317048,883c029803fffff,883c02d6c1fffff,27.762072722353768,85.34542153596963,27.6769928481198,85.31287825197468
27.7119385,85.31762001,27.6901902,85.2868773,883c029915fffff,883c02992dfffff,27.71234902494898,85.31933409808254,27.69069690837396,85.28517089004312
27.65866941,85.3199476,27.661225,85.350208,883c02d6e3fffff,883c02d695fffff,27.65588156032515,85.31657764906521,27.663412558764474,85.35005469985686
27.71584828,85.28311764,27.7261481,85.3048347,883c029947fffff,883c029955fffff,27.71892179857207,85.2865456692866,27.72618498643925,85.30108885189775
27.67584117,85.36512069,27.68951631,85.33118404,883c028b4dfffff,883c02d6d9fffff,27.67779891139894,85.36968256378852,27.69138145669879,85.33250069691798
27.7409138,85.3487537,27.7102,85.3225,883c029835fffff,883c029915fffff,27.740979360405884,85.34912032173358,27.71234902494898,85.31933409808254
27.71653023,85.32737128,27.72515834,85.3479455,883c029911fffff,883c0299c1fffff,27.719473433330588,85.32441258935323,27.726869015164027,85.34842938164864
27.71554601,85.30885801,27.7340306,85.28344106,883c029903fffff,883c02994bfffff,27.712211922592566,85.30986707223944,27.733031012492336,85.28723316856667
27.73552833,85.3082297,27.70629,85.39423,883c029951fffff,883c0299bbfffff,27.733308783531232,85.3061665607108,27.70629918070651,85.39000792600189
27.71719723,85.31168691,27.75174,85.311947,883c02991dfffff,883c029861fffff,27.719336479115064,85.3149450231767,27.754538882935677,85.31193360740193
27.66690776,85.36416918,27.7181,85.312,883c02d693fffff,883c02991dfffff,27.670672524014535,85.36460227010308,27.719336479115064,85.3149450231767
27.70730391,85.30993894,27.7317,85.3443,883c029939fffff,883c0299c9fffff,27.70522408887881,85.31425602618332,27.733856686077587,85.34404003268057
23.73267245,90.38510688,23.77462825,90.42553145,883cf1764dfffff,883cf13945fffff,23.731080182872354,90.38243448248184,23.774375128911405,90.42354165830746
23.75800617,90.35226692,23.74597129,90.40163363,883cf10ce5fffff,883cf10cb7fffff,23.754290200235026,90.35040563624234,23.745324069285534,90.4025085649191
23.69396557,90.43471165,23.8070909,90.36861287,883cf17637fffff,883cf10eb1fffff,23.69246259962913,90.43262553904646,23.805694352489212,90.36807957086397
23.82285597,90.39342675,23.78715995,90.41455533,883cf13b45fffff,883cf13b27fffff,23.827192901817835,90.39341557982407,23.789469496941923,90.41493500769805
23.86032746,90.42262461,23.78566,90.42599,883cf13a6dfffff,883cf13949fffff,23.863484378106165,90.41971322576225,23.789183856737147,90.42449751415508
23.721861,90.383948,23.75611035,90.34096509,883cf17645fffff,883cf10c33fffff,23.72353046472506,90.38673741136634,23.75457187632501,90.34084650896293
23.77219966,90.42443879,23.73792932,90.37851535,883cf13945fffff,883cf10ca7fffff,23.774375128911405,90.42354165830746,23.738629187547115,90.37813139390511
23.72057767,90.42889682,23.7231626,90.4055482,883cf1761dfffff,883cf17609fffff,23.722386557230866,90.42497715465107,23.722959705217495,90.40585672411808
23.822697,90.393657,23.795,90.403819,883cf13b45fffff,883cf13b2dfffff,23.827192901817835,90.39341557982407,23.797300247184094,90.40106909990473
23.81580774,90.42656633,23.7188387,90.41324593,883cf13b03fffff,883cf1760bfffff,23.81879577278778,90.42640952294214,23.722673429801965,90.41541679992196
23.780734,90.404062,23.81332,90.4103,883cf10c99fffff,883cf13b05fffff,23.782492961011723,90.40011446771334,23.811821256108267,90.41158668263425
23.6931466,90.435057,23.70882679,90.41651899,883cf17637fffff,883cf17607fffff,23.69246259962913,90.43262553904646,23.707856519272113,90.41446164400533
23.816086,90.426572,23.8267971,90.362638,883cf13b03fffff,883cf10e9dfffff,23.81879577278778,90.42640952294214,23.828040176655854,90.3647280201902
23.70377952,90.44758458,23.752133,90.416828,883cf176e5fffff,883cf13965fffff,23.69943962046722,90.44744388958887,23.752301733648824,90.41732740857326
23.71426,90.431125,23.7326021,90.39563706,883cf17615fffff,883cf17641fffff,23.71483451582931,90.42927946437668,23.730795504536186,90.39199411325372
